[Instruction_Cache] NUMBER SETS: 8
[Instruction_Cache] INDEX BITS: 3
[Instruction_Cache] TAG BITS: 27
[Instruction_Cache] BLOCK OFFSET BITS: 0
[Data_Cache] NUMBER SETS: 8
[Data_Cache] INDEX BITS: 3
[Data_Cache] TAG BITS: 27
[Data_Cache] BLOCK OFFSET BITS: 0
[Unified_Cache] NUMBER SETS: 128
[Unified_Cache] INDEX BITS: 7
[Unified_Cache] TAG BITS: 23
[Unified_Cache] BLOCK OFFSET BITS: 0
      Time        addr       rdata valid ready          rw        addr       rdata       wdata wstrb valid ready
   2310 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   2320 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2330 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2340 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2350 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2360 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2370 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2380 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2390 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2400 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2410 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2420 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2430 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2440 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2450 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2460 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2470 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2480 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2490 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2500 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2510 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2520 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2530 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2540 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2550 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2560 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2570 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2580 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2590 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2600 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2610 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2620 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2630 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2640 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2650 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2660 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2670 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2680 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2690 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2700 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2710 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2720 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2730 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2740 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2750 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2760 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2770 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2780 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2790 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2800 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2810 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2820 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2830 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2840 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2850 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2860 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2870 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2880 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2890 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2900 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2910 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2920 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2930 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2940 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2950 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2960 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2970 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2980 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   2990 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
      3 us 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3010 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3020 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3030 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3040 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3050 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3060 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3070 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3080 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3090 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3100 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3110 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3120 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3130 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3140 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3150 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3160 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3170 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3180 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3190 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3200 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3210 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3220 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3230 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3240 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3250 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3260 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3270 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3280 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3290 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3300 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3310 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3320 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3330 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3340 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3350 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3360 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3370 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3380 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3390 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3400 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3410 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3420 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3430 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3440 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     0
   3450 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     1     1
   3460 ns 0x000000004 0x002812623     0     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3470 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
responding ot add 000000008
   3480 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3490 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3500 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3510 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3520 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3530 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3540 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3550 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3560 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3570 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3580 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3590 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3600 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3610 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3620 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3630 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3640 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3650 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3660 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3670 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3680 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3690 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3700 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3710 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3720 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3730 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3740 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3750 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3760 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3770 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3780 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3790 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3800 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3810 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3820 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3830 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3840 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3850 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3860 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3870 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3880 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3890 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3900 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3910 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3920 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3930 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
   3940 ns 0x000000008 0x002812623     1     0           1 0x0fffffffc 0x000000000 0x000000000  0x0f     0     0
